_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,response_option,challange,correct_option,correct_id,id,option_1,option_2,option_3,option_4,option_5
221864441,11 11 2012 15:19,696773031,11 11 2012 15:17,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:28,696786820,11 11 2012 15:25,amt,0.6667,2047615,USA,CO,Aurora,174.16.96.187,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:28,696786941,11 11 2012 15:27,amt,0.5733,307032,USA,SC,Travelers Rest,108.64.97.93,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:32,696793543,11 11 2012 15:31,amt,0.6,13748292,USA,MA,Florence,108.8.238.47,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:35,696797547,11 11 2012 15:32,amt,1.0,10190224,USA,TX,Austin,99.73.230.70,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:40,696805269,11 11 2012 15:38,amt,0.8095,5320494,USA,CA,Alameda,173.228.105.24,retreat :: position,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:43,696809189,11 11 2012 15:41,amt,0.8,12863390,USA,IL,Geneva,99.33.3.39,retire :: pension,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864441,11 11 2012 15:47,696814986,11 11 2012 15:46,amt,0.4821,946983,USA,IL,Winnetka,108.193.37.83,retire :: pension,emigrate :: country,retreat :: position,1,220,retreat :: position,retire :: pension,voyage :: suitcase,swindle :: property,novel :: old
221864442,11 11 2012 15:17,696769278,11 11 2012 15:15,amt,1.0,5495495,USA,MD,Hyattsville,72.83.51.57,soporific :: sleep,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:18,696770618,11 11 2012 15:18,amt,0.8667,9431543,USA,CA,San Jose,50.117.72.243,criminal :: restitution,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:25,696782800,11 11 2012 15:25,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,unethical :: principles,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:32,696793371,11 11 2012 15:29,amt,1.0,10190224,USA,TX,Austin,99.73.230.70,soporific :: sleep,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:36,696798591,11 11 2012 15:32,amt,0.7567,13796572,USA,,,184.90.56.106,soporific :: sleep,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:39,696802936,11 11 2012 15:37,amt,0.8,12863390,USA,IL,Geneva,99.33.3.39,insincere :: dismay,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:46,696813631,11 11 2012 15:45,amt,0.4821,946983,USA,IL,Winnetka,108.193.37.83,insincere :: dismay,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864442,11 11 2012 15:47,696815907,11 11 2012 15:43,amt,0.65,13094372,USA,PA,Kingston,174.59.147.218,sacred :: relic,injurious :: harm,soporific :: sleep,4,221,criminal :: restitution,insincere :: dismay,sacred :: relic,soporific :: sleep,unethical :: principles
221864443,11 11 2012 15:14,696763889,11 11 2012 15:13,amt,1.0,11752594,USA,PA,New Cumberland,98.237.10.223,beguiling :: disgust,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:24,696781556,11 11 2012 15:23,amt,0.7333,13035425,USA,NY,Johnson City,74.65.111.162,daring :: audacity,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:27,696786379,11 11 2012 15:26,amt,0.5667,13368713,USA,IN,Indianapolis,68.58.31.186,parochial :: scope,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:30,696791202,11 11 2012 15:28,amt,0.4714,2737722,USA,GA,La Fayette,68.59.253.27,parochial :: scope,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:34,696796595,11 11 2012 15:33,amt,0.7,12241343,USA,TN,Knoxville,75.131.38.129,impudent :: control,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:35,696797798,11 11 2012 15:33,amt,0.65,13094372,USA,PA,Kingston,174.59.147.218,daring :: audacity,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:44,696810514,11 11 2012 15:39,amt,0.6067,11875290,USA,VA,Newport News,74.98.170.46,daring :: audacity,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864443,11 11 2012 15:44,696811617,11 11 2012 15:43,amt,0.8,12863390,USA,IL,Geneva,99.33.3.39,beguiling :: disgust,omnipotent :: power,daring :: audacity,2,222,impudent :: control,daring :: audacity,parochial :: scope,objective :: rage,beguiling :: disgust
221864444,11 11 2012 15:21,696775176,11 11 2012 15:17,amt,1.0,5495495,USA,MD,Hyattsville,72.83.51.57,mitigate :: severe,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:24,696781441,11 11 2012 15:22,amt,0.6667,2047615,USA,CO,Aurora,174.16.96.187,assuage :: commodious,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:26,696784694,11 11 2012 15:26,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,mitigate :: severe,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:31,696791401,11 11 2012 15:27,amt,0.4667,1922233,USA,FL,Melrose,174.131.88.114,deliver :: speedy,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:33,696795263,11 11 2012 15:32,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,mitigate :: severe,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:34,696796596,11 11 2012 15:33,amt,0.7,12241343,USA,TN,Knoxville,75.131.38.129,slander :: dishonest,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 15:35,696797549,11 11 2012 15:32,amt,1.0,10190224,USA,TX,Austin,99.73.230.70,mitigate :: severe,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864444,11 11 2012 16:02,696839288,11 11 2012 16:01,amt,0.3,4522741,USA,FL,Titusville,50.88.201.25,deliver :: speedy,temper :: extreme,mitigate :: severe,3,223,deliver :: speedy,provoke :: angry,mitigate :: severe,slander :: dishonest,assuage :: commodious
221864445,11 11 2012 15:20,696774138,11 11 2012 15:19,amt,1.0,10190224,USA,TX,Austin,99.73.230.70,limerick :: poem,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:21,696775407,11 11 2012 15:20,amt,1.0,9715521,USA,IL,Chicago,99.145.49.72,limerick :: poem,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:27,696785432,11 11 2012 15:27,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,ballad :: song,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:32,696793546,11 11 2012 15:31,amt,0.6,13748292,USA,MA,Florence,108.8.238.47,limerick :: poem,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:38,696802503,11 11 2012 15:36,amt,0.65,13094372,USA,PA,Kingston,174.59.147.218,ballad :: song,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:43,696810233,11 11 2012 15:42,amt,0.8,10065479,USA,FL,Tampa,65.32.162.65,limerick :: poem,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:47,696815959,11 11 2012 15:45,amt,0.6,9299392,USA,VA,Greenway,71.255.245.86,limerick :: poem,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864445,11 11 2012 15:51,696822538,11 11 2012 15:50,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,ballad :: song,caricature :: drawing,limerick :: poem,3,224,eagle :: bird,impersonation :: flattery,limerick :: poem,ballad :: song,license :: hunter
221864446,11 11 2012 15:18,696769799,11 11 2012 15:18,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,unnerving :: irritated,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:18,696770616,11 11 2012 15:18,amt,0.8,11327630,USA,OH,Findlay,98.30.35.24,irrelevant :: verified,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:18,696771087,11 11 2012 15:18,amt,0.8667,9431543,USA,CA,San Jose,50.117.72.243,unnerving :: irritated,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:19,696773035,11 11 2012 15:17,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,indelible :: erased,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:26,696783882,11 11 2012 15:25,amt,0.5733,307032,USA,SC,Travelers Rest,108.64.97.93,insolvent :: dissolved,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:41,696806199,11 11 2012 15:39,amt,0.8,12863390,USA,IL,Geneva,99.33.3.39,irrelevant :: verified,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:46,696814485,11 11 2012 15:46,amt,0.2357,13823968,USA,NY,Bronx,74.89.53.157,insolvent :: dissolved,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864446,11 11 2012 15:51,696822539,11 11 2012 15:50,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,unnerving :: irritated,incorrigible :: reformed,indelible :: erased,5,225,unnerving :: irritated,innocuous :: harmed,irrelevant :: verified,insolvent :: dissolved,indelible :: erased
221864447,11 11 2012 15:17,696768978,11 11 2012 15:17,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,plagiarize :: writing,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:18,696770114,11 11 2012 15:17,amt,0.7,12241343,USA,TN,Knoxville,75.131.38.129,pacify :: aggression,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:23,696779028,11 11 2012 15:22,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,proselytize :: religion,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:26,696783418,11 11 2012 15:26,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,pacify :: aggression,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:34,696795797,11 11 2012 15:32,amt,0.75,13648416,USA,IN,Lafayette,98.223.66.254,proselytize :: religion,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:38,696802003,11 11 2012 15:35,amt,0.6,9299392,USA,VA,Greenway,71.255.245.86,proselytize :: religion,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:41,696807368,11 11 2012 15:40,amt,0.7333,13035425,USA,NY,Johnson City,74.65.111.162,indemnify :: damages,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864447,11 11 2012 15:43,696809838,11 11 2012 15:34,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,proselytize :: religion,propagandize :: principles,proselytize :: religion,5,226,plagiarize :: writing,indemnify :: damages,indoctrinate :: institutions,pacify :: aggression,proselytize :: religion
221864448,11 11 2012 15:17,696768297,11 11 2012 15:15,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,meritorious :: esteem,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:17,696769272,11 11 2012 15:17,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,strident :: loneliness,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:19,696772288,11 11 2012 15:17,amt,0.7333,13035425,USA,NY,Johnson City,74.65.111.162,meritorious :: esteem,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:31,696792155,11 11 2012 15:29,amt,1.0,5495495,USA,MD,Hyattsville,72.83.51.57,impudent :: regret,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:44,696810511,11 11 2012 15:39,amt,0.6067,11875290,USA,VA,Newport News,74.98.170.46,omniscient :: understanding,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:44,696811507,11 11 2012 15:43,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,unwitting :: awareness,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:45,696812583,11 11 2012 15:43,amt,0.6,9299392,USA,VA,Greenway,71.255.245.86,meritorious :: esteem,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864448,11 11 2012 15:52,696823769,11 11 2012 15:51,amt,0.4821,946983,USA,IL,Winnetka,108.193.37.83,omniscient :: understanding,loathsome :: contempt,meritorious :: esteem,5,227,strident :: loneliness,unwitting :: awareness,impudent :: regret,omniscient :: understanding,meritorious :: esteem
221864449,11 11 2012 15:23,696779029,11 11 2012 15:22,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,invalid :: healthy,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:26,696783420,11 11 2012 15:26,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,pugilist :: stubborn,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:35,696796984,11 11 2012 15:34,amt,1.0,11752594,USA,PA,New Cumberland,98.237.10.223,defendant :: guilty,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:35,696797878,11 11 2012 15:34,amt,0.8,12863390,USA,IL,Geneva,99.33.3.39,pugilist :: stubborn,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:36,696799195,11 11 2012 15:31,amt,0.4667,1922233,USA,FL,Melrose,174.131.88.114,invalid :: healthy,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:37,696801066,11 11 2012 15:36,amt,0.6,13748292,USA,MA,Florence,108.8.238.47,invalid :: healthy,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:46,696814481,11 11 2012 15:46,amt,0.2357,13823968,USA,NY,Bronx,74.89.53.157,defendant :: guilty,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864449,11 11 2012 15:48,696817214,11 11 2012 15:47,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,invalid :: healthy,neophyte :: experienced,invalid :: healthy,1,228,invalid :: healthy,pugilist :: stubborn,defendant :: guilty,scholar :: erudite,sentinel :: guarded
221864450,11 11 2012 15:15,696766590,11 11 2012 15:14,amt,1.0,5495495,USA,MD,Hyattsville,72.83.51.57,stubborn :: obdurate,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:18,696770117,11 11 2012 15:17,amt,0.7,12241343,USA,TN,Knoxville,75.131.38.129,stubborn :: obdurate,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:18,696770561,11 11 2012 15:18,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,indifferent :: averse,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:18,696770902,11 11 2012 15:18,amt,0.8667,9431543,USA,CA,San Jose,50.117.72.243,indifferent :: averse,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:25,696781697,11 11 2012 15:24,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,unequivocal :: skeptical,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:34,696796326,11 11 2012 15:33,amt,0.5733,307032,USA,SC,Travelers Rest,108.64.97.93,morose :: slothful,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:41,696807316,11 11 2012 15:39,amt,0.4095,872100,USA,MI,Dearborn Heights,99.51.154.157,morose :: slothful,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864450,11 11 2012 15:47,696815407,11 11 2012 15:46,amt,0.56,5270743,USA,MA,Quincy,24.60.197.70,morose :: slothful,hostile :: bellicose,stubborn :: obdurate,2,229,indifferent :: averse,stubborn :: obdurate,morose :: slothful,unequivocal :: skeptical,angry :: passive
221864451,11 11 2012 15:18,696770669,11 11 2012 15:18,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,train :: caboose,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:19,696772582,11 11 2012 15:17,amt,0.8,10065479,USA,FL,Tampa,65.32.162.65,freighter :: cargo,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:27,696785430,11 11 2012 15:27,amt,0.55,11847306,USA,NC,Raleigh,108.250.48.197,car :: tires,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:27,696786433,11 11 2012 15:25,amt,1.0,1773504,USA,TX,Austin,70.113.106.85,freighter :: cargo,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:31,696791451,11 11 2012 15:29,amt,0.6,9299392,USA,VA,Greenway,71.255.245.86,freighter :: cargo,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:32,696793376,11 11 2012 15:30,amt,0.4714,2737722,USA,GA,La Fayette,68.59.253.27,freighter :: cargo,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:34,696796943,11 11 2012 15:34,amt,0.6667,2047615,USA,CO,Aurora,174.16.96.187,yacht :: owner,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864451,11 11 2012 15:51,696822267,11 11 2012 15:49,amt,0.3417,13232832,USA,UT,Salt Lake City,76.23.39.110,freighter :: cargo,bus :: passengers,freighter :: cargo,3,230,train :: caboose,car :: tires,freighter :: cargo,plane :: pilot,yacht :: owner
221864452,11 11 2012 15:16,696767660,11 11 2012 15:15,amt,1.0,11752594,USA,PA,New Cumberland,98.237.10.223,scuff :: furniture,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:17,696768497,11 11 2012 15:17,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,scuff :: furniture,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:19,696772903,11 11 2012 15:18,amt,1.0,9715521,USA,IL,Chicago,99.145.49.72,ice :: cake,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:29,696788308,11 11 2012 15:27,amt,0.5133,401126,USA,SC,Seneca,"108,192,144,118",chortle :: laugh,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:32,696793378,11 11 2012 15:30,amt,0.4714,2737722,USA,GA,La Fayette,68.59.253.27,ice :: cake,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:32,696793873,11 11 2012 15:31,amt,0.5733,307032,USA,SC,Travelers Rest,108.64.97.93,ice :: cake,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:39,696802992,11 11 2012 15:36,amt,0.4667,1922233,USA,FL,Melrose,174.131.88.114,injure :: gun,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864452,11 11 2012 15:48,696817762,11 11 2012 15:47,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,scuff :: furniture,glaze :: pottery,ice :: cake,3,231,scuff :: furniture,donate :: tree,ice :: cake,injure :: gun,chortle :: laugh
221864453,11 11 2012 15:16,696767902,11 11 2012 15:15,amt,1.0,9715521,USA,IL,Chicago,99.145.49.72,cut :: scissors,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:17,696768498,11 11 2012 15:17,amt,1.0,13717994,USA,CA,San Jose,50.117.72.243,cut :: scissors,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:26,696783155,11 11 2012 15:24,amt,0.8333,9299627,USA,VA,Ashburn,71.171.90.24,tarnish :: silver,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:36,696798463,11 11 2012 15:34,amt,0.7,12241343,USA,TN,Knoxville,75.131.38.129,tarnish :: silver,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:36,696798590,11 11 2012 15:32,amt,0.7567,13796572,USA,,,184.90.56.106,sand :: wood,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:37,696800850,11 11 2012 15:36,amt,0.8,10065479,USA,FL,Tampa,65.32.162.65,sand :: wood,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
221864453,11 11 2012 15:40,696804802,11 11 2012 15:38,amt,0.7333,13035425,USA,NY,Johnson City,74.65.111.162,sand :: wood,burnish :: metal,sand :: wood,4,232,cut :: scissors,deliver :: box,polish :: wax,sand :: wood,tarnish :: silver
