siren warning light illumination 5 X X X advanced
preamble statute interlude musical 1 X X X easy
preamble statute conclusion argument 1 X X X easy
preamble statute foreword novel 5 X X X easy
preamble statute epilogue address 1 X X X easy
preamble statute premiere performance 1 X X X easy
hedonistic pleasure promising achievement 1 X X X medium
hedonistic pleasure vindictive vengeance 5 X X X medium
hedonistic pleasure precocious youth 1 X X X medium
hedonistic pleasure concerned empathy 1 X X X medium
hedonistic pleasure cruel mercy 1 X X X medium
topic discourse title play 1 X X X hard
topic discourse subject digression 1 X X X hard
topic discourse guideline policy 1 X X X hard
topic discourse theme essay 5 X X X hard
topic discourse footnote text 1 X X X hard
contemporaries age housemates residence 5 X X X hard
contemporaries age faculty scholarship 1 X X X hard
contemporaries age idols worship 1 X X X hard
contemporaries age kin reunion 1 X X X hard
contemporaries age authors anthology 1 X X X hard
querulous complain silent talk 1 X X X medium
querulous complain humorous laugh 1 X X X medium
querulous complain dangerous risk 1 X X X medium
querulous complain deceitful cheat 5 X X X medium
querulous complain gracious accept 1 X X X medium
seed plant pouch kangaroo 1 X X X medium
seed plant root soil 1 X X X medium
seed plant drop water 1 X X X medium
seed plant bark tree 1 X X X medium
seed plant egg bird 5 X X X medium
chief hierarchy office rank 1 X X X advanced
chief hierarchy platoon army 1 X X X advanced
chief hierarchy president term 1 X X X advanced
chief hierarchy lawyer court 1 X X X advanced
chief hierarchy summit mountain 5 X X X advanced
sandal footwear monarch castle 1 X X X medium
sandal footwear child parent 1 X X X medium
sandal footwear volume bookcase 1 X X X medium
sandal footwear watch timepiece 5 X X X medium
sandal footwear wax candle 1 X X X medium
rent property sue lawyer 1 X X X easy
rent property hire employee 5 X X X easy
rent property pose painter 1 X X X easy
rent property pay debtor 1 X X X easy
rent property purchase buyer 1 X X X easy
virtuoso music bard poetry 5 X X X hard
virtuoso music crescendo scale 1 X X X hard
virtuoso music lyricist melody 1 X X X hard
virtuoso music portrait photography 1 X X X hard
virtuoso music critic performance 1 X X X hard
unfetter pinioned recite practiced 1 X X X advanced
unfetter pinioned sully impure 1 X X X advanced
unfetter pinioned enlighten ignorant 5 X X X advanced
unfetter pinioned revere unrecognized 1 X X X advanced
unfetter pinioned adore cordial 1 X X X advanced
wing air arm hand 1 X X X medium
wing air lung breath 1 X X X medium
wing air flipper water 5 X X X medium
wing air cloud sky 1 X X X medium
wing air engine jet 1 X X X medium
condense short shrink wet 1 X X X hard
condense short measure equal 1 X X X hard
condense short magnify invisible 1 X X X hard
condense short deflate flat 5 X X X hard
condense short increase boundless 1 X X X hard
orator speech protagonist story 1 X X X hard
orator speech chronicler events 1 X X X hard
orator speech playwright stage 1 X X X hard
orator speech comedian jokes 5 X X X hard
orator speech vocalist voice 1 X X X hard
jubilation joy exaggeration truth 1 X X X easy
jubilation joy compassion sympathy 5 X X X easy
jubilation joy security instability 1 X X X easy
jubilation joy fortitude danger 1 X X X easy
jubilation joy emotion anger 1 X X X easy
dingy building shabby clothes 5 X X X medium
dingy building discolored bruise 1 X X X medium
dingy building devastated city 1 X X X medium
dingy building vacant apartment 1 X X X medium
dingy building chapped lips 1 X X X medium
rangers forest panel contest 1 X X X hard
rangers forest corps army 1 X X X hard
rangers forest members board 1 X X X hard
rangers forest police precinct 5 X X X hard
rangers forest climbers mountain 1 X X X hard
stimulant activity symptom disease 1 X X X hard
stimulant activity food hunger 1 X X X hard
stimulant activity fertilizer growth 5 X X X hard
stimulant activity diagnosis treatment 1 X X X hard
stimulant activity gravity force 1 X X X hard
paramount importance debatable quality 1 X X X hard
paramount importance inaccurate correction 1 X X X hard
paramount importance modulated pitch 1 X X X hard
paramount importance unheralded publicity 1 X X X hard
paramount importance precious value 5 X X X hard
raucous sound dim light 1 X X X hard
raucous sound noisy uproar 1 X X X hard
raucous sound tanned leather 1 X X X hard
raucous sound rough texture 5 X X X hard
raucous sound hard granite 1 X X X hard
tourniquet bleeding relapse condition 1 X X X hard
tourniquet bleeding lotion skin 1 X X X hard
tourniquet bleeding hoist elevating 1 X X X hard
tourniquet bleeding splint movement 5 X X X hard
tourniquet bleeding inflation expanding 1 X X X hard
cloying sweetness shiny polish 1 X X X advanced
cloying sweetness pale hue 1 X X X advanced
cloying sweetness raspy softness 1 X X X advanced
cloying sweetness enchanting desire 1 X X X advanced
cloying sweetness garish brightness 5 X X X advanced
perfidious treachery philanthropic destitution 1 X X X advanced
perfidious treachery servile submissiveness 5 X X X advanced
perfidious treachery truculent temperament 1 X X X advanced
perfidious treachery bereft consolation 1 X X X advanced
perfidious treachery resplendent drabness 1 X X X advanced
corroborate claim document assertion 5 X X X hard
corroborate claim disprove evidence 1 X X X hard
corroborate claim sentence punishment 1 X X X hard
corroborate claim promise advancement 1 X X X hard
corroborate claim disseminate information 1 X X X hard
lubricant slide battery discharge 1 X X X medium
lubricant slide glue adhere 5 X X X medium
lubricant slide stain cleanse 1 X X X medium
lubricant slide poison ingest 1 X X X medium
lubricant slide water drink 1 X X X medium
stomp walk devour starve 1 X X X medium
stomp walk shout speak 5 X X X medium
stomp walk run scamper 1 X X X medium
stomp walk prepare finish 1 X X X medium
stomp walk deliberate conclude 1 X X X medium
index topics agenda meeting 1 X X X advanced
index topics diary secrets 1 X X X advanced
index topics roster names 5 X X X advanced
index topics manual equipment 1 X X X advanced
index topics ledger numbers 1 X X X advanced
mendicant beg sycophant demean 1 X X X hard
mendicant beg braggart boast 5 X X X hard
mendicant beg parasite contribute 1 X X X hard
mendicant beg hero worship 1 X X X hard
mendicant beg dissembler believe 1 X X X hard
prudent indiscretion frugal wastefulness 5 X X X hard
prudent indiscretion proud accomplishment 1 X X X hard
prudent indiscretion generous wealth 1 X X X hard
prudent indiscretion disqualified competition 1 X X X hard
prudent indiscretion disgruntled cynicism 1 X X X hard
viscous flow transparent see 1 X X X advanced
viscous flow stationary stop 1 X X X advanced
viscous flow arid rain 1 X X X advanced
viscous flow stiff bend 5 X X X advanced
viscous flow damp soak 1 X X X advanced
map navigate manuscript submit 1 X X X easy
map navigate license revoke 1 X X X easy
map navigate writing erase 1 X X X easy
map navigate blueprint build 5 X X X easy
map navigate receipt pay 1 X X X easy
skull head heart organ 1 X X X advanced
skull head finger hand 1 X X X advanced
skull head skeleton body 5 X X X advanced
skull head elbow joint 1 X X X advanced
skull head scalp hair 1 X X X advanced
accomplice crime inmate prison 1 X X X advanced
accomplice crime detective clue 1 X X X advanced
accomplice crime employer work 1 X X X advanced
accomplice crime salesperson store 1 X X X advanced
accomplice crime partner business 5 X X X advanced
barricade access heal illness 1 X X X medium
barricade access demand due 1 X X X medium
barricade access bind movement 5 X X X medium
barricade access complete task 1 X X X medium
barricade access chat conversation 1 X X X medium
ensemble dancer clique outsider 1 X X X hard
ensemble dancer band musician 5 X X X hard
ensemble dancer gymnasium athlete 1 X X X hard
ensemble dancer museum curator 1 X X X hard
ensemble dancer audience performer 1 X X X hard
consider contemplate smile greet 1 X X X hard
consider contemplate write compose 1 X X X hard
consider contemplate complain bicker 1 X X X hard
consider contemplate examine scrutinize 5 X X X hard
consider contemplate ignore notice 1 X X X hard
congeal solid heat fire 1 X X X medium
congeal solid breathe air 1 X X X medium
congeal solid immunize disease 1 X X X medium
congeal solid melt liquid 5 X X X medium
congeal solid push resistance 1 X X X medium
shear wool reap wheat 5 X X X advanced
shear wool whittle wood 1 X X X advanced
shear wool sweep broom 1 X X X advanced
shear wool prune tree 1 X X X advanced
shear wool rake leaves 1 X X X advanced
epilogue book sequel movie 1 X X X advanced
epilogue book conclusion title 1 X X X advanced
epilogue book tiff quarrel 1 X X X advanced
epilogue book intermission play 1 X X X advanced
epilogue book finale symphony 5 X X X advanced
glutton moderation thief larceny 1 X X X medium
glutton moderation peer nobility 1 X X X medium
glutton moderation scoundrel virtue 5 X X X medium
glutton moderation gambler luck 1 X X X medium
glutton moderation benefactor gift 1 X X X medium
affectation behavior speech topic 1 X X X hard
affectation behavior tension violence 1 X X X hard
affectation behavior facade appearance 5 X X X hard
affectation behavior buffoonery action 1 X X X hard
affectation behavior pretense honesty 1 X X X hard
exhortation urge division unite 1 X X X advanced
exhortation urge agreement dissent 1 X X X advanced
exhortation urge eulogy praise 5 X X X advanced
exhortation urge travesty reproduce 1 X X X advanced
exhortation urge charity donate 1 X X X advanced
cooperation collusion evidence proof 1 X X X advanced
cooperation collusion achievement reward 1 X X X advanced
cooperation collusion damage compensation 1 X X X advanced
cooperation collusion imitation forgery 5 X X X advanced
cooperation collusion emotion ecstasy 1 X X X advanced
gaze observer hear listener 5 X X X medium
gaze observer banish exile 1 X X X medium
gaze observer separate joint 1 X X X medium
gaze observer operate doctor 1 X X X medium
gaze observer sprain ankle 1 X X X medium
odometer distance microscope size 1 X X X medium
odometer distance decibel loudness 1 X X X medium
odometer distance orchestra instrument 1 X X X medium
odometer distance computer data 1 X X X medium
odometer distance scale weight 5 X X X medium
copyright book franchise license 1 X X X medium
copyright book lease owner 1 X X X medium
copyright book patent design 5 X X X medium
copyright book trademark registration 1 X X X medium
copyright book brand manufacturer 1 X X X medium
feign deceive flee elude 5 X X X medium
feign deceive dangle drop 1 X X X medium
feign deceive send receive 1 X X X medium
feign deceive contract lengthen 1 X X X medium
feign deceive publish write 1 X X X medium
ethos values accord nations 1 X X X medium
ethos values code principles 5 X X X medium
ethos values policy officials 1 X X X medium
ethos values debate opinions 1 X X X medium
ethos values offense criminals 1 X X X medium
torpid sluggish wrong apologetic 1 X X X advanced
torpid sluggish refracted direct 1 X X X advanced
torpid sluggish comic funny 5 X X X advanced
torpid sluggish sad empathetic 1 X X X advanced
torpid sluggish merry morose 1 X X X advanced
ruler line stamp letter 1 X X X hard
ruler line period dot 1 X X X hard
ruler line key door 1 X X X hard
ruler line compass circle 5 X X X hard
ruler line thermometer degree 1 X X X hard
catnap sleep exhaustion slumber 1 X X X hard
catnap sleep blink eye 1 X X X hard
catnap sleep snack meal 5 X X X hard
catnap sleep swallow bite 1 X X X hard
catnap sleep feast banquet 1 X X X hard
manager store technician laboratory 1 X X X medium
manager store student school 1 X X X medium
manager store administrator hospital 5 X X X medium
manager store spectator arena 1 X X X medium
manager store president electorate 1 X X X medium
wallet money safe lock 1 X X X medium
wallet money suitcase clothing 5 X X X medium
wallet money camera film 1 X X X medium
wallet money setting jewel 1 X X X medium
wallet money car engine 1 X X X medium
lubricate smoothly weigh heavily 1 X X X hard
lubricate smoothly assist grudgingly 1 X X X hard
lubricate smoothly speak softly 1 X X X hard
lubricate smoothly muffle quietly 5 X X X hard
lubricate smoothly absorb quickly 1 X X X hard
bird avian plant tropical 1 X X X medium
bird avian meat carnivorous 1 X X X medium
bird avian snake slippery 1 X X X medium
bird avian dog canine 5 X X X medium
bird avian lung amphibian 1 X X X medium
irrational logic unrealistic understanding 1 X X X advanced
irrational logic unethical morality 5 X X X advanced
irrational logic illegible erasure 1 X X X advanced
irrational logic infinite expansion 1 X X X advanced
irrational logic factual verification 1 X X X advanced
constellation stars construction houses 1 X X X medium
constellation stars honey bees 1 X X X medium
constellation stars map boundaries 1 X X X medium
constellation stars train passengers 1 X X X medium
constellation stars range mountains 5 X X X medium
calculator compute plug insert 1 X X X advanced
calculator compute clamp grip 5 X X X advanced
calculator compute saddle straddle 1 X X X advanced
calculator compute bridge suspend 1 X X X advanced
calculator compute incinerator warm 1 X X X advanced
extravagant spend belligerent fight 5 X X X hard
extravagant spend remarkable surprise 1 X X X hard
extravagant spend charitable receive 1 X X X hard
extravagant spend antagonistic agree 1 X X X hard
extravagant spend persuasive believe 1 X X X hard
architect blueprint instructor blackboard 1 X X X hard
architect blueprint graduate diploma 1 X X X hard
architect blueprint musician note 1 X X X hard
architect blueprint painter brush 1 X X X hard
architect blueprint composer score 5 X X X hard
weave fabric illustrate manual 1 X X X advanced
weave fabric hang picture 1 X X X advanced
weave fabric sew thread 1 X X X advanced
weave fabric bake oven 1 X X X advanced
weave fabric write text 5 X X X advanced
testimony witness leadership follower 1 X X X hard
testimony witness proof theorist 1 X X X hard
testimony witness expertise authority 5 X X X hard
testimony witness contradiction investigator 1 X X X hard
testimony witness confiscation official 1 X X X hard
criterion judgment height statue 1 X X X hard
criterion judgment depth bottom 1 X X X hard
criterion judgment song voice 1 X X X hard
criterion judgment edge sharpness 1 X X X hard
criterion judgment standard selection 5 X X X hard
abbreviation word outline story 1 X X X advanced
abbreviation word plot fiction 1 X X X advanced
abbreviation word page paper 1 X X X advanced
abbreviation word paragraph book 1 X X X advanced
abbreviation word abstract report 5 X X X advanced
avaricious greed proud winner 1 X X X advanced
avaricious greed choleric anger 5 X X X advanced
avaricious greed artistic work 1 X X X advanced
avaricious greed ironic wrath 1 X X X advanced
avaricious greed prolific author 1 X X X advanced
animosity hatred carnal active 1 X X X hard
animosity hatred genial amiable 5 X X X hard
animosity hatred insomnia sleepy 1 X X X hard
animosity hatred pacify peace 1 X X X hard
animosity hatred liveliness careful 1 X X X hard
mason stone teacher chalk 1 X X X easy
mason stone carpenter wood 5 X X X easy
mason stone soldier gun 1 X X X easy
mason stone photograph camera 1 X X X easy
mason stone book word 1 X X X easy
precarious stability mean gauge 1 X X X advanced
precarious stability huge weight 1 X X X advanced
precarious stability exact measure 1 X X X advanced
precarious stability exotic accord 1 X X X advanced
precarious stability anomalous model 5 X X X advanced
binomial name octagon eight 1 X X X medium
binomial name entreat gift 1 X X X medium
binomial name normal mean 1 X X X medium
binomial name centennial year 5 X X X medium
binomial name benediction church 1 X X X medium
amplifier ear computer brain 1 X X X easy
amplifier ear telescope eye 5 X X X easy
amplifier ear book library 1 X X X easy
amplifier ear clock time 1 X X X easy
amplifier ear keyboard finger 1 X X X easy
opaque transparent gaunt rotund 5 X X X advanced
opaque transparent wary angry 1 X X X advanced
opaque transparent thin elongated 1 X X X advanced
opaque transparent proud arrogant 1 X X X advanced
opaque transparent libel free 1 X X X advanced
rife singular sharp pointed 1 X X X advanced
rife singular one unit 1 X X X advanced
rife singular round square 1 X X X advanced
rife singular strong weak 5 X X X advanced
rife singular smell good 1 X X X advanced
